V160001,dislikeDems,rephatesdems,demhatesreps
301650,It's about the Republican & Democrate Dem are gettin g easly involved in war overseas & they are more friendly with Saudi this country is getting hurt by Saudi//,0,0
301651,,0,1
301654,,0,1
301655,,0,0
301656,they dont tend to follow their own rules//,0,0
301659,,0,1
301663,"They are more liberal toward abortion issues and stuff like that. But, some of the things they get blamed for have been to court and it is out of their control. Like abortion issue.\\There are some in the Democratic forget what they were elected for so it is not a one way street.",0,0
301666,"This isn't necessarity geared toward the democratice party, but it is that there is not enough transparency and the lack of integrity that is being observed throughout government which includes the Democratic party. It isn't just specific to the democratice party but includes that.//",0,1
301669,,0,0
301670,"That they do support their candidate. it drives me crazy. It's a hipocritical statement, but I don't care. I don't like the democratic party and I'm a democrat. I need to change my party affilliation.//",0,0
301677,veiw about abortion and gun control,0,1
301678,They have included some of the issues but I have not seen the best results.//,0,1
301685,beaurocracy\\too beurocratic\\,0,1
301686,"ILLEGAL IMMIGRATION, HEALTH CARE, REDUCTION OF ARMED SERVICES [MILITARY], THE TPP,//",0,0
301688,,0,0
301692,overspending; but I'll say the same about the Republicans.// I think that's all.I don't like how polarized they are. I think they are too polarized on their two ends. They need to work together more.,0,0
301695,,0,0
301697,Like every poltical group. They collect a lot of money from certain entities that have their own interests. They collect a lot of money from special interests.,0,1
301702,,0,0
301705,They have a tendency towards corruption//A tendency...I think they are often focused on non-core issues that create problems//,0,1
301707,,0,0
301708,,0,1
301710,some people they do more harm than good for their cause//they don't work well with republicans and they need to-they demonize Republicans//,0,1
301712,,0,1
301717,,0,0
301720,,0,0
301724,past democratic presidency have not produced favorable results for the country//,0,0
301731,,0,1
301746,there not doing what there supposed to be doing,0,1
301748,"I don't particularly  like the isue on military spending and I don't particularly  like, let's see, some of the issues with you know the Middle East. How we're handling refugees coming in.  Um...trading with China//",0,1
301749,Dont like that they sometimes dont have a unified message and lacks the hiararchy that the repubilacan party has.//,0,1
301759,,0,1
301760,,0,0
301766,"Sometimes I dont think they are realistic with their expectations, for example the health care bill. Nancy Pelosi was irresponsible. I think that sometimes it is a little over reaching with what they try to do.//",0,1
301767,,0,1
301777,"Corruption within the DNC, they are spineless//",0,1
301778,,0,0
301779,,0,0
301784,,0,0
301786,THEY DONT PRACTICE WHAT THEY PREACH AND THEY ARE IN BED WITH CORPORATE INTERESTS.  CITIZENS UNITED CORRUPTED THE SYSTEM TO A GREATER DEGREE THAN BEFORE.,0,1
301787,,0,0
301789,,0,1
301791,,0,1
301799,I think they could be more fiscally conservative. And try not to get everything passed with no funding and be more matter of fact about the accounting.  I think that would help them win over some people in the middle.//,0,1
301801,,0,0
301802,,0,0
301803,I dont like that Drawed line that they can not work together in common things. //,0,1
301804,a lot of what they're proposing have got us where we're at like Obamacare//,0,0
301805,,0,1
301809,i strongly disagree with the democrativc policy towrd abortion//,0,1
301810,the social programs sometimes go too far\\,0,0
301811,,0,0
301812,Probably the way they have taxes arranged in the//,0,1
301821,"sometimes it is too liberal when it comes to orality, the abortion issue and human life//",0,1
301828,not furture aware,0,1
301840,they don't have much ability to lead at least in congress// they're economic policies dont follow in general the principles of economics// feckless,0,1
301844,,0,1
301846,,0,0
301848,,0,0
301856,,0,0
301857,,0,1
301858,"i feel like they could do more, mental health, HIV awareness, and education benefits\\",0,0
301870,I dont like their candidates. I dont like who they have chosen to put in there.//,0,1
301873,,0,0
301875,,0,0
301876,SOMETIMES THEY GET CARRIED AWAY WITH SPENDING ON SOME OF THE ISSUES AND DO NOT SPEND WITHIN MEANS THAT THE GOVENMENT HAS.//,0,1
301877,they work together,0,1
301879,,0,0
301880,,0,1
301881,,0,0
301883,"I think there welfare system needs to be reformed,people on welfare should accountable, they should drug testing, I feel people who have subsidized housing should be made accountable if they cause destruction, i feel if given welfare and able bodied they should be part of maintinence and do upkeep, they should be held responsible for the premises, they should be assigned tasks if living in a shared building, disable is ok if truly disable, disfacing something is not acceptable,I think they're just like the republican party they are out for themselves, I think they need to be accountable for illegal aliens//",0,1
301890,The fact theat they are always giving to the illegals that are here.//,0,0
301891,They treat the republican party like the republican parties they wont cooperate with each other.,0,0
301893,unwillingness to work across party lines,0,1
301894,"I don't know I think politics tends to be like a pendulum on a clock. If it's a Republican swing , It can get so radical. Same with the Democratic party. Both parties are like that. It depends on whose in and whose out. It's hard to say. If you got 20,000 you can go run shoulders with these guys. It doesn't mean they'll remember your name.//",0,0
301895,They telephone me when I tell thm not to//dependt on questionable funding//many seam irresponsible and scrective//,0,1
301906,"Especially this election cycle, I haven't liked the whole system of the caucus and the primary and how we actually came to elect Hillary as the nominee. It didn't make much sense to me, I didn't think it was very fair. I don't think it represented the voters evenly. And, there was just a lot of scandal this election. There is too with the Republican party, I just expect it less with the Democratic party.",0,1
301909,,0,0
301910,,0,1
301917,,0,1
301921,to liebial,0,0
301925,Their Socialist agenda.  Bernie Sanders epitomized that.  And look at the support he got from that party.  And he's a committed Socialist.  he calls himself a Socialist Democrat.//,0,0
301926,,0,0
301932,,0,0
301941,sometimes they feel/seem weark to me//,0,1
301942,,0,1
301944,immigration and refugee policies//spending money on refugees//healthcare//,0,0
301946,Dishonesty\\,0,1
301947,,0,0
301950,,0,0
301956,,0,1
301958,,0,0
301959,,0,1
301961,,0,1
301967,,0,0
301968,,0,1
301970,,0,0
301971,"HOW THIS HANDLING THIS LAST ELECTION, AND FAVOR HILARY OVER BERNIE// YOU CAN PUT IN PARENTESES IS WAS RIPED//I HONESTLY WE CAN WRITE ALL DAY ABOUT ISSUES WITH THEM// LEAVE IT LIKE THAT//",0,1
301977,,0,1
301981,,0,0
301983,"THEY AREN'T DOING THEIR JOB, NOT WORKING TOGETHER WITH THE REPUBLICANS//",0,0
301984,"maybe the way they handle some of the issues, obamacare, that kind of thing //",0,0
301985,,0,0
301992,,0,1
301993,,0,0
301999,Gay marriage and Obamacare.//,0,0
302001,,0,0
302007,sometimes I wonder if the democratic president with Clinton and the connection with Obama always  be an idea of taking the troops out of war will not be a good advice//,0,1
302009,,0,0
302014,,0,1
302023,,0,0
302027,,0,0
302030,,0,1
302032,"THAT THEY FIGHT WITH THE REPUBLICANS, AND SOMETIMES THEY TAKE THEIR CIVIL RIGHTS TO THE EXTREMES//",0,0
302034,dont have specific foregin policy we sometimes lose our positions shold not wait for other to react,0,1
302037,,0,1
302040,"they also decided they know the goverment be the best, also they impoused there morality in the goverment//they made the health care an abomination//obamara care does'nt work//",0,0
302044,,0,0
302047,,0,1
302050,need to get along better more bipartisan work between the 2 parties,0,1
302053,The concept that there should be a federal solution to every problem I don't like.  The ocasional lack of fiscal discipline.//,0,1
302054,,0,0
302058,Some of them is honest and some of them are not. I think some are there for a paycheck.,0,0
302067,,0,0
302069,,0,0
302070,,0,0
302078,,0,0
302080,that they need to be more aware of social issues//,0,1
302093,,0,1
302097,sometimes they are too open minded.  I like some of it but we dont need to change every single thing//,0,1
302099,,0,0
302100,"Pretty much even if the Democratic party wins, they have to go through any hoops the Republican party represents, they are not going to let that happen obviously//",0,1
302101,i don't agree with the way they feel policies should go//,0,0
302103,,0,0
302105,,0,0
302106,Their beliefs in having a unified health care system like Canada. Beliefs in gun control. And open borders.//,0,0
302115,,0,0
302117,,0,0
302121,,0,0
302122,not seintific enough,0,0
302123,,0,1
302124,,0,1
302125,,0,1
302128,,0,1
302136,i feel like they say they both are going to do a lot for this country and then they don't . I feel about the two parties. //,0,0
302138,,0,1
302145,,0,0
302147,,0,0
302148,Too much spending; too big a government. //,0,1
302150,They do a lot of finger pointing.//,0,0
302154,,0,0
302155,Lack of clear approach to foreign policy issues.Inadequate attenrion to environmental issues and lack of willingness to work across party lines and true for both parties.//,0,1
302161,"Their low morals, their take care of everybody, bring everybody into the nation.",0,0
302164,,0,1
302166,,0,1
302167,,0,0
302169,,0,1
302171,GOVERNMENT WASTE. THEY NEED TO BE A LITTLE MORE DISAPLINED. I LIKE THEIR IDEAS NUT NOT ALWAYS HOW THEY IMPLIMENT THEM.//,0,1
302178,,0,0
302183,,0,0
302186,the loyality part the whole email thing if they have no oppinion they just brush it under the rug don't want to discuss it,0,1
302190,,0,0
302193,,0,1
302195,I think that they can go too much into social programs that can lead itself to feelings of entitlement.,0,1
302196,,0,0
302197,,0,0
302198,,0,0
302206,"There way, way too liberal, they go way overboard with schools with freedom of religion and way they interpret that is too excessive,I am completely in disagreement with they allowing homosexual to marry, i donnot believe in that at all,the immigration policy to allow the muslim people to come without a good standard of vetting, allowing them to come in and disregarding the safety of the American people, they are trying to promote the policy free college for everyone which i think for the economy is not practical, there presidential election of the Supreme Court Justices",0,0
302207,,0,1
302214,,0,0
302217,I don't like that they are trying to remove all guns as a solution for gun violence.,0,0
302218,,0,1
302219,haven't seen much difference between the 2 parties - just as embedded in the 2 party system//,0,1
302223,hillarys emails,0,1
302231,the fighting//,0,0
302233,diverification,0,1
302238,,0,0
302239,I dont think they have a full grasp when raising taxes to provide more social services doesn't always get to the heart of why social services are needed in the first place to really solve the problem//,0,0
302240,,0,0
302244,,0,0
302245,Perhaps there is a chance that they haven't reached across the aisle in they haven't advanced their agenda .. Maybe they could have done more to collaborate with Republicans.,0,1
302246,I would say they do need to find a balance between too much government spending and a balance between that and I don't know how I would state that sentence. A good balance between goverment spending and being a little conservative and not adding so much to our national debt and deficits thru our unnecessary government programs. I also thing they should have higher standards and policies in place for people who are receiving government assistance as far as drug tests and things like that.//That's all.,0,1
302252,,0,1
302253,SOMETIMES THEY TO OPEN TO IDEOLAGIES WITH THE PEOPLE//AT TIMES THEY DON'T TAKE ACTIONS ON THE POLITICAL ISSUES//,0,0
302254,,0,0
302262,Sometimes they don't take a tough enojugh stand with the republicans.//,0,1
302264,"I think they've gone wild with the budget, and they want to have free education.  That's unrealistic.",0,0
302265,its a good party,0,0
302266,,0,1
302267,,0,1
302269,,0,1
302273,,0,0
302283,,0,0
302286,,0,1
302290,"both party go off topic and argue like children, don't like bashing, try to teach kids not to bully and they bully//",0,0
302291,the infighting - lack of continueity,0,1
302295,,0,1
302299,,0,1
302317,health care//,0,0
302321,I wish they were doing more for people who need help,0,1
302325,,0,0
302328,,0,1
302331,response toemails within the party showing favoritism instead of impartiality in the primary,0,1
302337,They don't speak up enough.//,0,0
302345,"Their stand on welfare, oh i'm sorry, I mean medicare.//Um, their tax policies I don't really agree with.//No, that's it.",0,0
302358,THE REALM THAT IS MORE SOCIALIST IS NOT REALISTIC ABOUT WINNING THE GENERAL ELECTION//,0,1
302361,the president and hilary clinton,0,0
302363,,0,1
302369,,0,0
302372,,0,1
302374,Too much political... um. The good ol' boys club. Influenced too much by money. //,0,1
302375,HILLARY CLINTON//,0,1
302378,,0,0
302380,i dont agree with all their policies,0,0
302382,,0,0
302385,,0,0
302388,,0,0
302389,,0,1
302390,,0,0
302392,,0,0
302393,i don't think they fight enough for the people's rights//gotten away from the meaning of the Constitution of the US////,0,1
302396,,0,0
302400,,0,0
302404,everybody is not perfect they need to work together,0,0
302405,,0,1
302406,,0,0
302408,one sided perfer one group rather than everybody//,0,0
302414,"What I don't like is the lies, the email lies.",0,1
302417,,0,0
302424,when Barack Obana ran he was suppose to stop wars and they haven't\\,0,0
302425,,0,0
302428,,0,0
302430,ties with major finacial instituations/perpertution of broken tax code/treatment of presidential candaitaes who are nor Hillary clin ton,0,1
302434,,0,1
302435,They increase the deficit. //,0,1
302446,,0,0
302447,I wish they were more united and focused on working togather. Bernie Sanders showed that there are people that want more than what the Democratic platfuom offers.,0,1
302449,,0,0
302452,give away too much you have to earn some of your things.,0,0
302456,they are in need of a new generation of leaders once Hilliary is done I havent seen new blood in the party that is not clinton//,0,1
302459,,0,0
302461,Th way they run the country I dont like it.//They give too much to welfare and section 8. When they can buy more groceries than I can something is wrong.,0,0
302465,not strong ernough when it comes to fighting issues,0,1
302467,,0,1
302471,,0,0
302476,sometimes things are built off of money rather that the actual people//,0,0
302489,,0,1
302491,,0,0
302492,,0,0
302493,,0,0
302494,,0,0
302496,,0,1
302498,,0,1
302501,,0,0
302506,,0,0
302509,"I mean to me Hillary Clinton is a symbol of what's wrong with the Democratic Party. I mean, they say they are for intersecttional social justice policies, but they're still a lot of power and money in the hands of the 1%. And I know I keep saying annoying things about history, but it's like looking back 60-70 years, they were both white supremicy parties; fairly conservative Christian affiliated groups. And the recent polarization of the Democratic and Republican party is just strange. It seems way too sudden to be trusted. //",0,1
302516,health plan,0,1
302522,they have more to much to the right//,0,1
302526,they want to bring in the refugees and give them all benefits. None to the hard workers who are american citizens.\\,0,0
302529,I feel like they sometimes want to take away some of our basic rights.//,0,0
302539,,0,0
302540,i dont think theynhave spoken out enough about Barack obama enough afraid for their jobs not happy about that thinks it s gotten better in the past couple  of week they have come to support hillarly as a party and as indiviiduals //,0,1
302543,Obamacare. Wages. //,0,1
302545,i like the democrates,0,1
302557,they are often not agressive enough for politics as usaul they don't diferentiate themselves enough from the republican party//,0,1
302558,,0,0
302559,,0,1
302562,"Well, with the primaries , the whole issue with Wasserman-Schultz pretty much showed they would do whatever they need to get votes if the public was not voting the way they wanted them to.//Um, when it comes to money they are a little too liberal.//that's it",0,0
302564,too conservative especially on defense,0,0
302566,,0,0
302568,,0,0
302569,Bureaucracy//,0,1
302574,they could get better work done//,0,0
302576,ecomey handling,0,0
302580,"I am against abortion, I dont support what Planned Parenthood does and the democratic party waves the flag to support Planned Parenthood.  I have lost a lot of faith in the Democratic Party for the way they treated Bernie Sanders, for the E-mails from Debbie Wasserman Shultz that said they would push Bernie in the background and favor Hillary Clinton.",0,1
302584,feek they democrats are deceiving//changed things around when they should have left it alone//,0,0
302585,,0,0
302586,,0,1
302593,,0,0
302595,,0,1
302602,not promoting pass successes as arguments against republicans / they dont demostrate their positive acheiements when they are critized,0,1
302604,because of my religous views the stand s on abortion and homosevual rights I dont agree with.,0,0
302606,"The gun control issue, and the apparent vulnerability of their computer system.",0,1
302612,,0,0
302613,,0,0
302614,Unwillingness to compromise//,0,1
302615,abortion views,0,0
302621,,0,0
302627,give away too many resources to people and other countries,0,0
302629,,0,0
302632,,0,0
302634,,0,1
302643,Tax.  I don't like the way most Democrats believe in tax structure.//,0,0
302645,,0,0
302648,Tey don't finish what they start//,0,1
302651,I wish they would empower peoiple more thru education and not spend as much money providing people with funds without basis.//,0,1
302652,Over relaince on government programs//,0,1
302657,Right now I would say health care.//,0,0
302659,,0,0
302661,do away with consitutioon,0,0
302665,,0,0
302667,I really don't like their superdelegate situation // i would like to see more of a focus on balancing the budget //,0,1
302669,handling of primary elecytion,0,1
302673,,0,0
302675,"there should only be one party/ weak cybersecurity,stance on immigrationand refugee acceptance,and stance on welfare//",0,1
302678,,0,1
302684,"run majority of the votes, unfavorable",0,0
302709,THEIR FISCAL STANCES,0,1
302710,,0,1
302720,,0,1
302722,":\\like all political parties they tend to gravitate towards us versus them viewpoint, fighting Republicians as hard as they can against policies",0,1
302723,,0,0
302724,,0,1
302730,,0,1
302731,,0,0
302734,THEY LIE TOO MUCH// JUST DON;T TRUST THEM,0,1
302736,,0,0
302741,"I don't like the way they follow party lines all the time, I don't think there is enough indepent thinking//The Democratic party is not beeing agressive enough, I don't think they did the Health care right, I don't think it was 100 % correct but I don't think it was 100% wrong either//",0,0
302751,The way they contradict themselves. The differnce between the middle and lower class.\\,0,0
302752,Don't like their super delegates system is unfair//,0,1
302754,Sometimes it's too liberal,0,1
302755,Sometimes their policies lead to government largess. //,0,0
302760,,0,0
302761,,0,0
302764,There are not enough Democratic senators.//,0,0
302771,"i don't like the way they want to open borders, globalizism",0,1
302774,Their welfare policies need to improve//,0,1
302779,,0,1
302781,,0,0
302785,,0,1
302787,Don't like that they push Abortion//,0,1
302793,scandals on democratic party,0,1
302795,,0,0
302798,everything//,0,1
302800,,0,1
302805,,0,0
302806,Their becoming way to liberal which means they are putting way to much control with the governmnt which should be individualied or state control//,0,1
302809,The issue with the email and lack of security.,0,1
302810,taxes,0,1
302812,,0,0
302813,,0,1
302815,they are dishonest//,0,0
302821,,0,0
302830,Iqualy is based on people but they just do their job half like they dont want to do it completly,0,0
302835,,0,1
302836,,0,1
302840,I dont like their lack of williness to fight more strongly for liberal causes that seem to be a part of  their liberal gender,0,1
302841,,0,0
302844,,0,1
302850,"I'M VERY BITTER FEELINGS DURING THE PRIMARY, I THINK BERNIE SHOULD HAVE BEEN CHOSEN, I'M VERY DISAPPOINTED WITH THAT//",0,1
302856,"Sometimes they dont stick to their guns about what they say will do. there is no middle class anymore, you are either rich or poor.//",0,1
302861,,0,1
302865,the lack of unification at times//,0,1
302876,Some of their approaches to energy policies,0,1
302877,,0,0
302880,They both can be typecast behind the scenes anywhere they is power to be played. Nothing specific. \\,0,0
400002,,0,0
400004,,0,0
400006,,0,0
400007,,0,1
400009,,0,1
400015,,0,1
400016,"The leadership of the party, who favored Sanders.",0,1
400018,,0,1
400021,THEY ARE A JOKE,0,0
400028,,0,1
400033,,0,0
400045,,0,1
400050,The party needs to stand firmer and taller.,0,1
400055,,0,1
400056,wants to give everything away versus opening opportunities,0,1
400059,Not always fiscally inept,0,0
400062,,0,0
400075,,0,0
400086,,0,1
400090,Adjud,0,0
400093,Blieve in the American Dream,0,0
400095,Healthcare issues,0,1
400099,,0,1
400102,Abortion accepted,0,0
400103,,0,1
400108,,0,0
400109,,0,0
400112,Sometimes they want to help other countries more than theirs,0,0
400113,,0,0
400119,,0,0
400120,libral,0,1
400121,Both parties vote based on what lobbyist pay the most.,0,1
400124,,0,1
400126,,0,1
400131,,0,1
400132,,0,1
400134,,0,0
400136,,0,0
400143,,0,1
400144,,0,1
400147,How they personify themselves,0,1
400154,,0,1
400158,How split it has become due to the election.,0,1
400165,They always fight against the other party,0,1
400172,decision making,0,0
400174,too idealistic,0,1
400177,,0,1
400181,"Can be very impractical, DNC fiasco re: Bernie Sanders",0,1
400185,"too many handouts, people take advantage",0,0
400187,"too many games and ideas, not sure before they take step",0,0
400194,,0,1
400200,,0,0
400213,not for the working middle class,0,0
400223,,0,0
400224,,0,0
400230,,0,0
400236,,0,1
400241,,0,0
400243,,0,1
400248,civil rights,0,1
400259,,0,0
400262,,0,1
400266,,0,0
400269,,0,0
400271,Don't work together w Republicans,0,0
400274,,0,0
400275,they dont do much for working class,0,1
400277,constant spending and middle class taxes,0,0
400278,,0,1
400283,Gun control,0,0
400285,they are too political,0,1
400289,too laxed,0,1
400290,RAISE TAX  ON MIDLECOASS,0,1
400304,,0,1
400305,,0,0
400308,"They are all politicians, and they all lie",0,1
400315,,0,0
400318,,0,1
400320,,0,0
400324,focus ing around abortion,0,1
400330,Create more jobs,0,0
400334,nomination Clinton,0,1
400346,,0,1
400347,Greed and dishonesty,0,1
400349,,0,1
400350,,0,1
400351,,0,1
400352,,0,1
400355,,0,1
400357,,0,0
400360,The right to bear arms,0,1
400362,,0,1
400367,"gun control,  spending excess",0,1
400371,Corporate/pharma influence,0,1
400374,,0,0
400375,Elitism,0,1
400376,,0,0
400380,,0,1
400382,"not environmental enough, money oriented, not strong enough",0,1
400385,,0,1
400387,,0,0
400388,,0,1
400400,,0,0
400401,same sex marriage/abortion,0,1
400402,They claim a very progressive policy outline- but it will ne,0,1
400408,,0,0
400417,Immigration status.,0,1
400418,,0,0
400424,Too socialist - the poor the poor the poor,0,1
400426,,0,0
400428,Foreign Policy; National Defense,0,0
400440,,0,1
400441,,0,0
400442,pocas opciones,0,1
400444,,0,1
400449,,0,1
400458,,0,1
400459,Corporate lobbying,0,1
400460,Pro abortion position,0,0
400464,,0,1
400465,,0,0
400466,Close mindedness,0,1
400471,,0,1
400473,The welfare system i believe everyone would work hard.,0,0
400481,extreme liberals,0,1
400487,,0,1
400490,,0,1
400496,Over support of BLM and anti law enforcement,0,0
400497,Promoting handouts to people that are too lazy to work,0,0
400499,FAKE CONCERN FOR DOWN TRODDEN,0,0
400500,"pro-choice policy, sometimes too easily swayed by liberals",0,1
400504,,0,1
400505,,0,1
400509,Need to be tougher on Illegal aliens and disability people.,0,1
400514,,0,1
400523,,0,1
400528,,0,1
400530,,0,1
400533,criminal activity,0,0
400534,,0,0
400535,,0,1
400536,,0,0
400543,Same old proposals; inability to pay for programs,0,1
400546,,0,1
400551,,0,0
400561,Dont like standpoints,0,0
400563,,0,0
400564,,0,1
400566,,0,1
400567,Too much regulation and government programs,0,0
400572,,0,1
400573,,0,1
400578,helping people to much 'it is being abused',0,0
400588,corruption,0,1
400591,,0,1
400594,They're even bigger idiots,0,1
400596,Working across the aisle with republicans,0,1
400598,,0,1
400600,Allowing people to abuse the system for people in need,0,0
400607,corruption with Hilary Clinton being nominated,0,1
400609,Lack of assertiveness in solving humanitarian issues,0,1
400614,,0,1
400618,"abortion, gays, immigration, Christian rights",0,1
400627,Pro choice,0,1
400629,Dishonesty,0,1
400636,We need a good candidate,0,0
400637,,0,0
400651,taxes,0,1
400653,,0,1
400654,"curruption, like all of todays political arena.",0,1
400657,Not taking advantage of opportunities wgen have them.,0,1
400658,It is still subject to the will of lobbyists,0,1
400660,against my Christian beliefs,0,1
400663,Health care,0,1
400667,,0,0
400668,,0,1
400669,,0,0
400677,,0,0
400678,,0,1
400679,lack of unity and loyalty,0,1
400680,,0,1
400683,,0,1
400686,Big government,0,0
400689,,0,1
400691,they support gay marriage,0,0
400693,,0,1
400697,"Gun control, foreign policy",0,0
400699,,0,0
400704,often unrealistic/ unimportant points,0,0
400708,,0,1
400712,Want big government.,0,1
400717,,0,0
400719,,0,1
400728,,0,1
400732,,0,0
400738,,0,0
400739,,0,0
400740,"don't do enought for the masses (want paid maternity leave,",0,1
400742,Too Liberal,0,0
400745,,0,0
400755,costs of small business,0,1
400756,Free handouts,0,1
400757,,0,0
400765,,0,1
400766,,0,1
400768,,0,1
400773,,0,0
400775,Not progressive enough.  Should take firmer stance,0,1
400777,Lie.cheat.pay surigates and media to make GEP look bad,0,1
400780,,0,1
400789,,0,1
400798,Is compromised by business and money,0,1
400802,,0,1
400806,,0,0
400809,,0,1
400815,,0,1
400820,,0,1
400823,,0,0
400833,,0,0
400834,,0,0
400836,,0,1
400857,,0,1
400860,It's not liberal enough.,0,1
400862,,0,0
400866,lack of unified focus,0,1
400879,,0,1
400880,,0,1
400881,,0,1
400886,,0,0
400887,They do not want to teach people how to fish,0,0
400892,,0,1
400894,May not be agressive enough in foreign affairs.,0,0
400896,"No assault rifles, high taxes",0,1
400899,,0,1
400905,,0,0
400912,They are hard had also,0,1
400913,some would go too far to the left,0,1
400914,,0,0
400917,Gov't is too big,0,0
400922,,0,0
400923,At times too liberal,0,1
400925,,0,1
400926,,0,1
400927,,0,1
400929,Corruption,0,1
400935,,0,0
400937,,0,0
400938,,0,1
400947,They are too lenient on welfare,0,0
400948,,0,1
400952,to many dishonest crooks,0,1
400954,,0,1
400959,I feel its more about money than stability,0,1
400965,Don't represent the people,0,1
400967,do better with people,0,1
400969,Taxes,0,1
400977,,0,1
400979,,0,1
400984,Believe in too much govt and entitlements,0,0
400989,,0,1
400991,Too liberal,0,0
400994,,0,1
400997,Clinton stealing primary from Saunders,0,1
400999,,0,1
401001,Supported Barack Obama's Globalist Experiment,0,0
401003,,0,1
401005,self perpetuating hierarchy structure,0,1
401007,Their candidate,0,0
401009,too much social welfare,0,0
401010,,0,1
401011,"Allows welfare exploitation, refutes Christianity public sch",0,0
401013,,0,0
401020,,0,1
401021,,0,1
401029,Won't compromise with the Republicans,0,1
401030,,0,0
401035,,0,1
401039,The political correctness,0,1
401041,too liberal,0,0
401042,,0,1
401049,,0,1
401051,,0,0
401054,,0,0
401055,,0,1
401058,,0,0
401059,promises progams with no way to pay for them,0,1
401068,Hillary Clinton,0,0
401070,,0,0
401071,Poor management of tax dollars.,0,0
401072,Too much socializm,0,0
401076,,0,0
401080,,0,1
401082,,0,1
401083,,0,0
401086,,0,0
401089,,0,0
401090,,0,1
401094,caters to special interests and specific groups,0,0
401095,,0,1
401102,,0,1
401103,,0,1
401104,,0,1
401111,,0,1
401112,,0,0
401117,,0,0
401127,too much liberal,0,1
401128,,0,1
401132,Too much emphasis on social issues,0,1
401135,Naivete sometimes.,0,1
401142,,0,0
401143,they are abuch of idiets,0,0
401144,,0,1
401145,,0,1
401150,,0,1
401151,The agenda,0,1
401153,,0,0
401159,,0,1
401167,,0,0
401169,,0,0
401174,,0,1
401191,,0,1
401195,They completely cheated Sen. Sanders out of the election,0,0
401196,,0,1
401210,"Expensive insurance rates , declining coverage",0,1
401211,,0,1
401214,,0,1
401219,,0,1
401227,Inability to work with Republicans on anything,0,1
401235,Communist,0,1
401239,,0,0
401243,INCLINACION A LA IZQUIERDISMO,0,0
401244,,0,0
401245,Liberal elitists.,0,1
401257,,0,0
401258,,0,0
401260,,0,1
401263,The voting issues with bernie Sanders this year.,0,1
401267,,0,1
401271,,0,1
401274,,0,0
401275,,0,1
401278,abortion,0,0
401281,Machine aspects of party,0,1
401282,,0,1
401283,,0,0
401289,,0,0
401293,INABILITY TO FRAME ISSUES,0,1
401304,,0,0
401306,spending,0,1
401330,,0,1
401331,The stand on abortion in general,0,0
401335,,0,1
401346,Focus on 1% as scapegoat,0,0
401348,They're a little too left for me.,0,1
401351,,0,0
401353,,0,1
401354,Too much like the republicans,0,1
401359,,0,0
401361,,0,1
401367,,0,1
401377,that it's a political party,0,1
401379,"bureaucracy, tied down by big business",0,1
401381,,0,0
401382,Their lack of drive to achieve single payer healthcare,0,1
401387,,0,1
401389,"Gun Control, Obama Care, deficit",0,0
401390,,0,0
401392,,0,1
401393,POLITICA EXTERIOR,0,0
401397,,0,1
401398,,0,0
401400,,0,0
401402,,0,0
401416,"fearfulness to push rational social policy, fear of vote los",0,1
401417,,0,1
401426,Pandering for votes,0,1
401427,"Promote gay marriage, and abortions",0,0
401430,,0,0
401436,,0,0
401442,They are mild obstructionists.,0,1
401444,,0,0
401448,"Insincere, sold out, complacent.",0,1
401464,,0,0
401468,,0,1
401469,,0,0
401472,,0,1
401475,,0,0
401477,,0,1
401478,A little too progressive in personal and state matters,0,0
401482,,0,0
401485,,0,0
401486,"some fiscal policies like support of wall street, banks, etc",0,1
401492,,0,0
401496,Immigration,0,1
401501,,0,0
401504,they help the middle class,0,1
401505,,0,1
401512,,0,1
401513,,0,0
401515,,0,0
401516,,0,1
401520,They are sometimes more liberal than I care,0,0
401522,,0,0
401527,Too much entitlement spending,0,1
401528,,0,1
401531,Not always together,0,1
401539,Can be too quick to spend $,0,1
401543,Bernie Sanders,0,1
401548,Everything,0,1
401554,,0,0
401557,,0,1
401563,,0,1
401570,"Sometimes overly liberal, disregard the constitution",0,0
401571,everything,0,1
401574,Lack of religion,0,0
401579,,0,0
401581,,0,0
401582,,0,1
401583,,0,1
401585,Unwilling to remove money from politics and the military,0,1
401587,Gridlock,0,0
401588,Mrs. Hillary Clinton,0,0
401590,,0,0
401592,Big money rules.,0,1
401593,Dont fight hard/smart enough against Republican agenda,0,1
401597,Tries too hard to be moderate,0,1
401601,,0,0
401602,,0,0
401610,,0,0
401611,,0,1
401613,,0,1
401618,,0,1
401622,,0,1
401624,Tendency to be hypocritical towards minorities,0,1
401630,,0,0
401632,abortion,0,0
401636,,0,1
401642,Transgressions,0,1
401643,,0,1
401646,,0,0
401654,they seem lost in politics,0,1
401662,"healthcare, welfare and entitlements",0,0
401664,Gotten too liberal on many issues,0,0
401665,,0,0
401669,Tendency to back less qualified candidates,0,1
401672,,0,1
401675,,0,1
401678,,0,1
401686,,0,1
401694,,0,0
401696,,0,0
401698,Ineffective,0,1
401699,,0,1
401703,,0,1
401705,ECONOMIC POLICIES,0,1
401709,hands off approach in the mid east,0,0
401715,,0,1
401723,,0,0
401728,,0,0
401732,Disorganized and too willing to compromise,0,1
401736,,0,1
401739,,0,1
401747,,0,0
401757,Payoffs,0,0
401758,,0,0
